awareness_1,awareness_2,awareness_3,awareness_4,confidence_1,confidence_2,confidence_3,confidence_4,correct_1,correct_2,correct_3,correct_4,model_name,scores_mean,scores_std,sub_name
0.4125211618137006,0.38174407098254526,-0.027650380281678873,-0.11241738086676703,0.6830609490032715,-0.042366084088104425,0.14525378833177321,-0.03569222030939278,0.11526329841396228,0.04030851760730402,-0.16875355296250816,0.1496963003961796,LogisticRegression,0.5902142857142857,0.05432289784760792,AC
0.3935142457485199,-0.44412705302238464,-0.6788657903671265,0.21115384995937347,2.490060329437256,-0.40342000126838684,-0.6021353006362915,-0.19013793766498566,-0.2722272276878357,-0.3823303282260895,0.11855437606573105,-0.2400391697883606,RandomForest,0.5337370129870129,0.04600231962387912,AC
2.0534809599674198,0.25212084243811655,-0.6399245272794054,0.02557999207889584,2.357185030204713,1.5151324030430475,0.6872319802789414,-0.03828642220316485,0.14047019271614902,0.0367791534960942,0.02026876768216597,0.36425266441288984,LogisticRegression,0.8583572796934865,0.03943417344490442,CL
1.2486628293991089,-0.47441375255584717,-0.49806326627731323,-0.48375657200813293,2.7743518352508545,0.3927832543849945,-0.3194824159145355,-0.657792866230011,-0.5925642251968384,-0.5425310730934143,-0.4439912438392639,-0.40320220589637756,RandomForest,0.8116451149425284,0.04479545759719993,CL
-0.36719586887481936,-0.5794173878683284,0.08653238794007567,-0.21557870654450803,0.3248496919549379,0.14931938109796927,0.09467892276174532,0.30045427156805055,-0.4017019614844592,0.13164838089229802,0.18989090765422223,0.05351960649533528,LogisticRegression,0.5661091549295775,0.051157855000462674,FW
0.5786042809486389,0.8660905957221985,-0.31209632754325867,-0.410864919424057,-0.6405071020126343,-0.840915322303772,-0.7830967903137207,0.014782506972551346,-0.005523634143173695,1.7843552827835083,0.3191540539264679,-0.5699825882911682,RandomForest,0.5562482394366196,0.054313939521626095,FW
0.19477728154085278,0.25215790768047364,-0.10103336233204362,0.08643000107275871,0.42126477158801895,0.22589467775846925,0.30498172189640016,0.28928824950006093,0.00634275893636261,-0.05158700654584992,-0.19301380429724746,0.12877374501603453,LogisticRegression,0.5551424501424501,0.050133317781179895,HB
1.1109904050827026,-0.11089066416025162,0.05475301295518875,0.14329557120800018,1.0693514347076416,0.4239489734172821,-0.479242205619812,0.1238974928855896,-0.02261657454073429,-1.3296509981155396,-1.0706456899642944,0.08680926263332367,RandomForest,0.5180252849002849,0.05383994046040468,HB
1.551377820957159,0.8019877488797627,0.3267638813800254,-0.29232606620819346,1.8217620732506234,1.1549270771778448,0.35105014440169996,1.171684444481029,0.3749086004840009,0.23168795292400773,0.6574654039256336,0.0023540532058468257,LogisticRegression,0.8697892156862745,0.032660083100479194,KK
0.5973777174949646,0.10542009025812149,-0.5260923504829407,-0.642723023891449,2.9499590396881104,0.3848307430744171,-0.36560648679733276,-0.34874427318573,-0.5325658321380615,-0.617281436920166,-0.31436723470687866,-0.6902062892913818,RandomForest,0.8320065359477126,0.034437585977399585,KK
